date,AQI
2021-08-02,124.4665891438852
2021-08-03,91.50274934988676
2021-08-04,63.728244881733254
2021-08-05,45.443294028218105
2021-08-06,27.358875286916604
2021-08-07,38.41356862054803
2021-08-08,42.48420564216778
2021-08-09,22.446248281280692
2021-08-10,35.62774182032657
2021-08-11,158.76980684513725
2021-08-12,197.35553987960873
2021-08-13,33.5644673992674
2021-08-14,30.175591519969714
2021-08-15,29.44673599075679
2021-08-16,34.2780131826742
2021-08-17,32.66594243792325
2021-08-18,29.32632042253521
2021-08-19,28.88270588235294
2021-08-20,27.77227086981903
2021-08-21,23.64619707003813
2021-08-22,32.50150947324589
2021-08-23,32.80863057324841
2021-08-24,27.059283996110345
2021-08-25,28.629350460097587
2021-08-26,25.43419593345656
2021-08-27,31.19521875
2021-08-28,45.65640941072999
2021-08-29,42.543665356050674
2021-08-30,51.18060824068018
2021-08-31,34.76175156619082
2021-09-01,248.8942029696494
2021-09-02,144.6967835617238
2021-09-03,127.45179417312933
2021-09-04,78.63994393237905
2021-09-05,37.559334623168105
2021-09-06,19.736749482401656
2021-09-07,34.752428193499625
2021-09-08,41.90386473429952
2021-09-09,22.780922742540998
2021-09-10,27.6561702962527
2021-09-11,159.0519748472145
2021-09-12,198.91828563424306
2021-09-13,30.171026310067408
2021-09-14,46.782528589580686
2021-09-15,44.810136384650946
2021-09-16,44.35526254915568
2021-09-17,37.11811770386081
2021-09-18,30.9517601760176
2021-09-19,25.71912267839687
2021-09-20,23.500480882007977
2021-09-21,20.696758954076028
2021-09-22,26.587047325102883
2021-09-23,33.75959822821137
2021-09-24,34.222518927767545
2021-09-25,36.98593003042156
2021-09-26,31.315047554347824
2021-09-27,31.901795549680546
2021-09-28,27.197913669064747
2021-09-29,20.448936678614096
2021-09-30,25.82619986850756
2021-10-01,233.28509734574644
2021-10-02,196.67424403183023
2021-10-03,122.28958834419323
2021-10-04,81.07661985928345
2021-10-05,36.73341760488999
2021-10-06,21.324891443167306
2021-10-07,29.939300040112315
2021-10-08,35.21527300496373
2021-10-09,25.43965621230398
2021-10-10,33.49905939547664
2021-10-11,154.0489574809056
2021-10-12,165.89571691029636
2021-10-13,89.90679953379953
2021-10-14,133.4085192885193
2021-10-15,106.3961334601794
2021-10-16,88.4134856199257
2021-10-17,125.71642628205129
2021-10-18,61.50694034258712
2021-10-19,62.5777648120488
2021-10-20,66.04016496868866
2021-10-21,99.72457333399038
2021-10-22,128.24792548614698
2021-10-23,79.31473472763795
2021-10-24,41.915099071983946
2021-10-25,36.47820709002806
2021-10-26,90.10613226526208
2021-10-27,97.92023586169928
2021-10-28,117.47244803041332
2021-10-29,100.26784996049702
2021-10-30,105.99573673779786
2021-10-31,127.00254752431476
2021-11-01,202.57515671368077
2021-11-02,223.23761301319104
2021-11-03,89.9406940760389
2021-11-04,69.38502674574103
2021-11-05,35.34082925453703
2021-11-06,22.604816513761467
2021-11-07,22.846126351181496
2021-11-08,30.11487852283771
2021-11-09,21.93810885218128
2021-11-10,48.53777938415009
2021-11-11,164.31274089760007
2021-11-12,154.69600306505833
2021-11-13,187.43607109702614
2021-11-14,189.15649269802813
2021-11-15,205.34561061801446
2021-11-16,196.25162403766623
2021-11-17,107.43314358314358
2021-11-18,55.4901864357017
2021-11-19,76.73221617610685
2021-11-20,89.63055011075521
2021-11-21,37.49093777197563
2021-11-22,46.17919030936991
2021-11-23,51.54313715809223
2021-11-24,120.22078166481838
2021-11-25,126.45285525850143
2021-11-26,131.0867083446589
2021-11-27,134.68196852139215
2021-11-28,124.8754960587116
2021-11-29,106.86161365293474
2021-11-30,153.71526444699577
2021-12-01,203.37211011751486
2021-12-02,211.1993086679472
2021-12-03,87.02033365641613
2021-12-04,68.29543926019336
2021-12-05,33.86615831517792
2021-12-06,20.477676240208876
2021-12-07,31.46596622121484
2021-12-08,35.071313918994335
2021-12-09,21.70820089001907
2021-12-10,64.38644483753247
2021-12-11,163.96047481110242
2021-12-12,154.232353586141
2021-12-13,139.3447763720873
2021-12-14,115.68611514271892
2021-12-15,173.92727933393368
2021-12-16,222.47130750024007
2021-12-17,222.06807646683092
2021-12-18,217.48425734101963
2021-12-19,185.58674773107765
2021-12-20,190.11585520361993
2021-12-21,207.16296480969436
2021-12-22,202.5880323935213
2021-12-23,187.8480527551443
2021-12-24,119.51167361990031
2021-12-25,108.06252725318593
2021-12-26,176.95739069537953
2021-12-27,189.8927288154064
2021-12-28,183.8898968446602
2021-12-29,103.74758001932183
2021-12-30,156.64548173539
2021-12-31,159.85331265213492
2022-01-01,134.94723050420725
2022-01-02,140.37926718252163
2022-01-03,191.11346236134426
2022-01-04,177.4180763814741
2022-01-05,47.00374399836551
2022-01-06,45.610918803418805
2022-01-07,28.355810778727445
2022-01-08,27.56135531135531
2022-01-09,33.423142539874824
2022-01-10,50.33631486771407
2022-01-11,147.90215374420146
2022-01-12,206.5505229532691
2022-01-13,155.82770068597162
2022-01-14,184.27019529516198
2022-01-15,161.0629319573878
2022-01-16,131.31449997278023
2022-01-17,138.58425659810274
2022-01-18,161.01725628563418
2022-01-19,178.06862638488332
2022-01-20,111.001531024671
2022-01-21,84.36851995288119
2022-01-22,71.36452543965633
2022-01-23,306.2520349501878
2022-01-24,235.5803511203511
2022-01-25,231.96802486491237
2022-01-26,203.34918763339044
2022-01-27,171.12588448273172
2022-01-28,123.63343492698904
2022-01-29,115.64864588074647
2022-01-30,143.81553980285733
2022-01-31,163.88929828791896
2022-02-01,136.80265117590474
2022-02-02,185.60296057976666
2022-02-03,207.2032035053554
2022-02-04,142.78781125613256
2022-02-05,48.88714311693035
2022-02-06,54.02982809949102
2022-02-07,48.31820530639155
2022-02-08,32.57903823012126
2022-02-09,54.6603881420629
2022-02-10,24.252268489745184
2022-02-11,143.4832731619653
2022-02-12,201.3805119047619
2022-02-13,158.81909756909758
2022-02-14,109.10042423676305
2022-02-15,68.91615826702034
2022-02-16,60.679815163915585
2022-02-17,67.94810965954078
2022-02-18,99.81565115735329
2022-02-19,139.69570941291124
2022-02-20,110.7547194719472
2022-02-21,142.32124343318372
2022-02-22,123.53530663987753
2022-02-23,109.34117526617527
2022-02-24,168.95578137469207
2022-02-25,213.48908383018932
2022-02-26,166.5317143125823
2022-02-27,144.36006970375902
2022-02-28,169.60919312496904
2022-03-01,148.69817910348164
2022-03-02,141.5494939707149
2022-03-03,178.9469816214614
2022-03-04,115.68618031430935
2022-03-05,57.8301726913756
2022-03-06,52.41369627507163
2022-03-07,48.1897077401072
2022-03-08,36.78373357457463
2022-03-09,45.69565276642137
2022-03-10,32.35291427355882
2022-03-11,124.06441911997467
2022-03-12,215.11968482905985
2022-03-13,146.48670470633658
2022-03-14,146.52908771612474
2022-03-15,188.94276047740394
2022-03-16,154.97195075757577
2022-03-17,167.13749925807218
2022-03-18,159.2476167279276
2022-03-19,81.60873026344726
2022-03-20,78.44172917187544
2022-03-21,118.67991525057293
2022-03-22,130.16295336787564
2022-03-23,136.3032163349471
2022-03-24,148.60006105006107
2022-03-25,76.71424212185633
2022-03-26,72.20522043396838
2022-03-27,66.55495152668297
2022-03-28,78.51730043541365
2022-03-29,84.77954448701576
2022-03-30,79.88609060036764
2022-03-31,82.28644465290806
2022-04-01,178.84019617965927
2022-04-02,144.76568646340093
2022-04-03,125.43321664894245
2022-04-04,86.66938190186683
2022-04-05,73.76287258014955
2022-04-06,39.85431469180773
2022-04-07,39.808083780358665
2022-04-08,30.91933702211263
2022-04-09,34.78856727464975
2022-04-10,47.73526756931012
2022-04-11,120.72056654180096
2022-04-12,235.81153405283393
2022-04-13,66.2953492484527
2022-04-14,55.44998833683229
2022-04-15,53.93847542349348
2022-04-16,67.76285320943039
2022-04-17,55.31094624905197
2022-04-18,45.765959629700326
2022-04-19,53.589149057681325
2022-04-20,68.92950646425376
2022-04-21,110.42956528599605
2022-04-22,120.83181326749609
2022-04-23,103.85673736075408
2022-04-24,64.68943085437338
2022-04-25,81.27218204170259
2022-04-26,56.716139878950905
2022-04-27,58.01735065421197
2022-04-28,82.19143422449571
2022-04-29,50.272904890636525
2022-04-30,49.98864193533466
2022-05-01,214.593913843453
2022-05-02,195.79187546716062
2022-05-03,155.71487165138535
2022-05-04,69.88380009529357
2022-05-05,78.87468433385592
2022-05-06,32.727203960175764
2022-05-07,33.013644384913036
2022-05-08,43.5847562928329
2022-05-09,26.141703040266048
2022-05-10,50.34046989134595
2022-05-11,118.1051842644048
2022-05-12,255.98168523553142
2022-05-13,81.95902149889491
2022-05-14,93.39881544311201
2022-05-15,70.51301600290962
2022-05-16,67.62402753496504
2022-05-17,129.7548462060682
2022-05-18,170.35085979192496
2022-05-19,158.39421107061952
2022-05-20,123.52978572917597
2022-05-21,89.17390444858087
2022-05-22,48.68204826368452
2022-05-23,40.82087524057863
2022-05-24,39.85606149627888
2022-05-25,49.614140133370896
2022-05-26,45.269598859702704
2022-05-27,36.73123854599927
2022-05-28,43.51430659787367
2022-05-29,34.998050567911314
2022-05-30,42.42532373729557
2022-05-31,48.67010809618355
2022-06-01,142.58908852704474
2022-06-02,196.4611531002934
2022-06-03,170.37987179487178
2022-06-04,72.24947513905846
2022-06-05,120.25861124382864
2022-06-06,35.75102839812517
2022-06-07,35.14238141743743
2022-06-08,26.444716134725695
2022-06-09,28.724992916843746
2022-06-10,40.100540321928335
2022-06-11,135.11436905790836
2022-06-12,266.48740504159224
2022-06-13,23.118479166666667
2022-06-14,30.109267197387222
2022-06-15,34.86264853033146
2022-06-16,31.857535258353938
2022-06-17,30.39388303368465
2022-06-18,27.994941634241243
2022-06-19,18.4906640625
2022-06-20,17.46579861111111
2022-06-21,19.635631741140216
2022-06-22,24.273685398329945
2022-06-23,29.258989247311828
2022-06-24,25.097146034099335
2022-06-25,17.81565457413249
2022-06-26,15.285961383748996
2022-06-27,22.712493635567505
2022-06-28,41.13685575685575
2022-06-29,41.797044615771064
2022-06-30,24.751879968648527
2022-07-01,188.63491997934952
2022-07-02,125.45116823168611
2022-07-03,172.98145525931594
2022-07-04,73.80961763382815
2022-07-05,156.94011024805815
2022-07-06,36.914091668482605
2022-07-07,40.06325217680661
2022-07-08,21.08146549739907
2022-07-09,38.936347340117045
2022-07-10,53.13887365604799
2022-07-11,135.03776133485624
2022-07-12,258.2329633393959
2022-07-13,20.780434782608694
2022-07-14,23.990277777777777
2022-07-15,43.446140016042925
2022-07-16,38.20434606633412
2022-07-17,25.40837251828631
2022-07-18,26.360066769388805
2022-07-19,30.272234320130266
2022-07-20,23.563393558523174
2022-07-21,21.826006573541495
2022-07-22,27.56968731026108
2022-07-23,24.063011204481793
2022-07-24,19.02061045633122
2022-07-25,20.263979441997062
2022-07-26,22.766830649970185
2022-07-27,32.05271695052717
2022-07-28,40.76777810650888
2022-07-29,37.78898010202358
2022-07-30,32.76431046431046
2022-07-31,29.2799012855831
2022-08-01,106.12521199603714
2022-08-02,75.52076838823827
2022-08-03,189.16114425545118
2022-08-04,67.93638538718807
2022-08-05,105.06971924699772
2022-08-06,33.22738266606687
2022-08-07,36.80284790029372
2022-08-08,15.023655913978496
2022-08-09,38.47516052042411
2022-08-10,33.64971528801668
2022-08-11,149.5371435027114
2022-08-12,224.92465217074593
2022-08-13,22.557008244994112
2022-08-14,20.423620309050772
2022-08-15,15.887279810298104
2022-08-16,17.016953441295545
2022-08-17,17.526996305768684
2022-08-18,22.849287856071964
2022-08-19,21.431926182237603
2022-08-20,20.3734126984127
2022-08-21,21.508597437626435
2022-08-22,21.644913503743865
2022-08-23,19.834845105328377
2022-08-24,21.6326213592233
2022-08-25,23.819901139050074
2022-08-26,31.811452578268874
2022-08-27,42.91128069011281
2022-08-28,38.34262777141667
2022-08-29,43.28255250264028
2022-08-30,58.82570158827644
2022-08-31,48.54258066945292
2022-09-01,47.32823541288108
2022-09-02,95.9785059755458
2022-09-03,201.11273993496215
2022-09-04,52.029179692171034
2022-09-05,75.5787624407032
2022-09-06,24.55176675050653
2022-09-07,30.442928348909657
2022-09-08,23.434430334862487
2022-09-09,34.135234159779614
2022-09-10,27.825762190130003
2022-09-11,176.45352457478205
2022-09-12,140.4636597385901
2022-09-13,17.42128962536023
2022-09-14,15.66704385553471
2022-09-15,23.15753328719267
2022-09-16,15.608393600701294
2022-09-17,16.470760821062026
2022-09-18,16.03115988809985
2022-09-19,26.35318582257734
2022-09-20,33.46359163591636
2022-09-21,30.57829220506601
2022-09-22,33.18964023984011
2022-09-23,37.574477714679055
2022-09-24,22.647052304964536
2022-09-25,24.84654605263158
2022-09-26,33.127142915844836
2022-09-27,41.586300530437946
2022-09-28,50.125825817199974
2022-09-29,55.908849511099916
2022-09-30,55.8989503328213
2022-10-01,65.36158538744864
2022-10-02,148.23894815129623
2022-10-03,191.75948037213524
2022-10-04,47.094550842390355
2022-10-05,63.25553147574819
2022-10-06,33.95023996509599
2022-10-07,26.023521224773834
2022-10-08,26.13644123931624
2022-10-09,33.15154320987654
2022-10-10,42.44179782082325
2022-10-11,147.0215603502189
2022-10-12,152.47582188485592
2022-10-13,52.641681475839896
2022-10-14,47.671726798275465
2022-10-15,56.94133915934301
2022-10-16,73.28465381344846
2022-10-17,63.02787934779086
2022-10-18,48.39345627382065
2022-10-19,44.522554334554336
2022-10-20,62.61449460320638
2022-10-21,73.82925761527784
2022-10-22,66.32364705187285
2022-10-23,104.84906325979624
2022-10-24,126.37919462059247
2022-10-25,183.9199144226748
2022-10-26,140.8127400587017
2022-10-27,139.40098938263174
2022-10-28,122.6867858543088
2022-10-29,119.50738806647897
2022-10-30,103.18836528599606
2022-10-31,116.28681280069193
2022-11-01,133.32688257255563
2022-11-02,124.2186123331704
2022-11-03,196.43852361028095
2022-11-04,52.46838071348942
2022-11-05,70.68809212064531
2022-11-06,21.991307692307693
2022-11-07,26.955931321540064
2022-11-08,31.29069910352805
2022-11-09,42.371045206466896
2022-11-10,43.93854835571123
2022-11-11,118.5653203689853
2022-11-12,173.80010582970488
2022-11-13,133.84575242919334
2022-11-14,180.75322254287326
2022-11-15,192.9631198660038
2022-11-16,161.18773366996132
2022-11-17,139.289919840019
2022-11-18,89.0043042585283
2022-11-19,109.33914240631164
2022-11-20,103.31813116053296
2022-11-21,114.01778752679596
2022-11-22,173.46836877017142
2022-11-23,179.78024759147405
2022-11-24,199.939318289661
2022-11-25,214.92539783415526
2022-11-26,228.68321411073003
2022-11-27,204.45904599575118
2022-11-28,123.96306583324933
2022-11-29,130.94919050787314
2022-11-30,188.66250165212793
2022-12-01,114.14756266585535
2022-12-02,123.95639604463992
2022-12-03,116.73970388019062
2022-12-04,64.21404694570136
2022-12-05,70.79528331750554
2022-12-06,16.35233333333333
2022-12-07,21.069101876675603
2022-12-08,22.756998082717065
2022-12-09,26.40127422196124
2022-12-10,42.9783732120493
2022-12-11,130.90688046175424
2022-12-12,162.81216353630816
2022-12-13,143.69130387761524
2022-12-14,94.20461007041318
2022-12-15,88.7362366215005
2022-12-16,123.34932681588201
2022-12-17,127.71472372697725
2022-12-18,135.39593318156403
2022-12-19,113.86105818540433
2022-12-20,146.8775921279738
2022-12-21,199.19073501946204
2022-12-22,220.72821022582454
2022-12-23,197.6603065230101
2022-12-24,132.03251569422352
2022-12-25,179.29357746159516
2022-12-26,195.75598774283858
2022-12-27,222.63702837392495
2022-12-28,207.69160125588698
2022-12-29,206.55305575905575
2022-12-30,221.57942125533467
2022-12-31,150.0949892346839
2023-01-01,129.9901619076652
2023-01-02,191.89620309841496
2023-01-03,152.36284818884818
2023-01-13,141.10879392212726
2023-01-14,167.93648201627724
2023-01-15,194.9141589544565
2023-01-16,214.19613679759954
2023-01-17,238.40824234639265
2023-01-18,266.8099148631312
2023-01-19,234.09159087405578
2023-01-20,182.21384265662007
2023-01-21,156.25973933144752
2023-01-22,131.4427769493904
2023-01-23,150.92047494172496
2023-01-24,173.36880269325093
2023-01-25,197.74884449072266
2023-01-26,234.19987107864205
2023-01-27,241.43782051282054
2023-01-28,189.786143897255
2023-01-29,165.4575492520232
2023-01-30,166.83274969739972
2023-01-31,219.58591467986204
2023-02-01,168.83975513975514
2023-02-02,156.76201003900505
2023-02-03,209.5049439880508
2023-02-13,107.94490284801704
2023-02-14,152.30669143063508
2023-02-15,185.15295525123454
2023-02-16,177.56301497633
2023-02-17,170.64398962371934
2023-02-18,151.22169374978017
2023-02-19,160.52666095712655
2023-02-20,160.3471305621027
2023-02-21,154.4638417925094
2023-02-22,103.57481492698028
2023-02-23,155.60566082829732
2023-02-24,185.92290040876998
2023-02-25,179.49295112480345
2023-02-26,183.05484204740193
2023-02-27,163.2552410795512
2023-02-28,154.82823741312805
2023-03-01,204.52162686262503
2023-03-02,170.92512436565173
2023-03-03,241.27122726759288
2023-04-01,184.94521030938074
2023-04-02,197.8181432087005
2023-04-03,241.03503079247037
2023-05-01,229.07619010619013
2023-05-02,201.31585813683802
2023-05-03,249.7320935969461
2023-06-01,218.7760240203354
2023-06-02,182.539125228785
2023-06-03,195.27845160953177
2023-07-01,203.00391880637218
2023-07-02,141.08437887485647
2023-07-03,124.18890658174098
2023-08-01,151.38838213514623
2023-08-02,205.5044335156434
2023-08-03,199.80734463276835
2023-09-01,101.93900909042581
2023-09-02,198.9181636819152
2023-10-01,142.96924909671677
2023-10-02,163.0709401709402
2023-11-01,204.35614182434992
2023-11-02,127.9279539258034
2023-12-01,144.27243101765592
2023-12-02,130.4163808924545
